State,Lat,Lon,GHCN_ID,City/Station Name,County,Elev,1-Feb,2-Feb,3-Feb,4-Feb,5-Feb,6-Feb,7-Feb,8-Feb,9-Feb,10-Feb,11-Feb,12-Feb,13-Feb,14-Feb,15-Feb,16-Feb,17-Feb,18-Feb,19-Feb,20-Feb,21-Feb,22-Feb,23-Feb,24-Feb,25-Feb,26-Feb,27-Feb,28-Feb
NM,35.55,-105.86,US1NMSF0032,SANTA FE 10.4 SSE,SANTA FE,7207,0,0,0,M,0,0,0,0,0,0,0,0,0,M,M,9.5,M,M,0,0,0,0,0,0,0,0,0,0
NM,35.53,-105.94,US1NMSF0070,SANTA FE 10.5 S,SANTA FE,6679,0,0,0,0,0,0,0,0,0,0,0,0,M,1.5,0.2,3.2,1.7,3,0,0,0,0,0,0,0,0,0,0
NM,35.53,-105.91,US1NMSF0124,SANTA FE 10.6 SSE,SANTA FE,6854,0,M,0,0,0,0,0,0,0,0,0,0,0,M,M,5.2,M,1.4,M,0,0,0,0,0,0,0,0,0
NM,35.52,-105.93,US1NMSF0081,SANTA FE 10.7 S,SANTA FE,6694,0,0,0,M,0,0,0,0,0,0,0,0,0,2.2,0.1,2.5,1.8,2,M,0,0,0,0,0,0,0,0,0
NM,35.53,-105.9,US1NMSF0059,SANTA FE 11.0 SSE,SANTA FE,6877,M,M,M,M,M,M,M,M,M,M,M,M,M,2.3,M,6.5,1.9,2.2,0,0,0,0,M,M,M,M,M,M
NM,35.52,-105.9,US1NMSF0170,SANTA FE 11.4 SSE,SANTA FE,6852,0,M,0,M,0,0,0,0,0,0,0,0,0,2.5,T,4,1.8,2.3,0,0,0,0,0,0,0,0,0,M
NM,35.52,-105.89,US1NMSF0165,SANTA FE 11.6 SSE,SANTA FE,6864,0,0,0,M,0,0,0,0,0,0,0,0,0,M,0,M,M,0,0,0,0,0,0,0,0,0,0,0
NM,35.69,-105.96,US1NMSF0159,SANTA FE 1.1 N,SANTA FE,6924,M,0,0,M,M,M,0,0,M,0,M,M,0,M,M,9,M,M,M,0,M,M,0,0,0,M,0,M
NM,35.69,-105.96,US1NMSF0143,SANTA FE 1.1 NNW,SANTA FE,6920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,M,M,0,0,0,0,0,0,0,0,0,0
NM,35.66,-105.95,US1NMSF0115,SANTA FE 1.1 S,SANTA FE,6972,0,0,0,0,0,0,0,0,0,0,0,0,0,T,10,0.2,T,0,0,0,0,0,0,0,0,0,0,0
NM,35.68,-105.93,US1NMSF0020,SANTA FE 1.2 ENE,SANTA FE,7031,0,0,M,M,0,0,0,0,0,0,0,0,0,M,M,10,1.5,1.1,M,0,0,0,0,0,0,0,0,0
NM,35.67,-105.97,US1NMSF0013,SANTA FE 1.3 WSW,SANTA FE,6812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,T,9,1,0.7,T,0,0,0,0,0,0,T,0,0
NM,35.48,-106.1,US1NMSF0102,SANTA FE 15.7 SSW,SANTA FE,6232,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,T,1.3,1.1,4,T,0,0,0,0,0,0,0,0,0
NM,35.67,-105.98,US1NMSF0073,SANTA FE 1.6 WSW,SANTA FE,6777,0,0,0,0,0,0,0,0,0,0,0,0,0.5,M,0,7.5,T,M,0,0,0,0,0,0,0,0,0,0
NM,35.65,-105.94,US1NMSF0039,SANTA FE 2.0 SSE,SANTA FE,6957,0,M,M,M,M,M,0,M,M,0,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,M,0,0
NM,35.71,-105.95,US1NMSF0088,SANTA FE 2.4 N,SANTA FE,7211,M,M,M,M,M,M,M,M,M,M,M,M,M,0.5,M,8.5,1.9,1.1,M,M,M,M,M,M,M,M,M,M
NM,35.69,-105.91,US1NMSF0158,SANTA FE 2.7 ENE,SANTA FE,7411,0,0,0,0,0,0,M,0,0,0,0,M,0,M,M,M,M,M,M,0,0,M,0,0,0,0,0,0
NM,35.7,-105.91,US1NMSF0156,SANTA FE 2.7 ENE,SANTA FE,7330,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,9,3,1,T,0,0,0,0,0,0,T,0,0
NM,35.65,-105.92,US1NMSF0154,SANTA FE 2.7 SE,SANTA FE,7228,0,0,0,0,0,0,M,0,M,0,M,0,0,T,T,14.4,M,M,M,M,0,M,M,0,0,0,0,0
NM,35.64,-105.97,US1NMSF0153,SANTA FE 2.8 SSW,SANTA FE,6799,0,0,0,0,0,0,0,0,0,0,0,M,0,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0
NM,35.7,-105.91,US1NMSF0178,SANTA FE 2.9 ENE,SANTA FE,7481,M,M,M,M,M,M,M,M,M,M,M,M,M,0.8,0.4,8,2.5,0.5,M,M,M,M,M,M,M,M,M,M
NM,35.62,-105.98,USC00298085,SANTA FE 2,SANTA FE,6754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.5,0.5,0,0,0,0,0,0,0,0,0,0
NM,35.66,-106,US1NMSF0173,SANTA FE 3.2 WSW,SANTA FE,6647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,4,M,M,0,0,0,0,0,0,0,0,0,0
NM,35.7,-106.01,US1NMSF0110,SANTA FE 3.3 WNW,SANTA FE,6838,0,0,0,M,M,0,0,0,M,0,M,0,0,0.5,0.3,7,1,1,0,0,0,0,0,0,0,0,0,0
NM,35.7,-105.9,US1NMSF0076,SANTA FE 3.6 ENE,SANTA FE,7603,M,M,M,M,M,M,M,M,M,M,M,M,M,1.6,M,8.5,3,M,M,M,M,M,M,M,M,M,M,M
NM,35.72,-106,US1NMSF0163,SANTA FE 3.6 NW,SANTA FE,6909,0,0,0,0,0,0,0,0,0,0,0,M,0,T,0,7.8,0.5,1,0,0,0,0,M,M,0,0,0,M
NM,35.7,-106.01,US1NMSF0155,SANTA FE 3.6 WNW,SANTA FE,6790,0,0,0,M,0,0,0,0,0,0,0,0,0,0.1,T,6.5,0.9,0.9,M,0,0,0,0,0,0,0,0,0
NM,35.65,-106.02,US1NMSF0172,SANTA FE 4.1 WSW,SANTA FE,6573,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.3,0.2,0.5,M,M,M,M,M,M,M,M,M,M
NM,35.63,-106,US1NMSF0171,SANTA FE 4.3 SW,SANTA FE,6602,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,3.5,1.5,0.8,T,0,0,0,0,0,0,0,0,0
NM,35.64,-106.04,US1NMSF0094,SANTA FE 5.3 WSW,SANTA FE,6499,M,M,0,M,M,M,M,M,M,M,M,M,M,0.2,M,2,0.9,0.5,M,M,M,M,M,M,M,M,M,M
NM,35.6,-105.9,US1NMSF0078,SANTA FE 6.2 SSE,SANTA FE,7392,M,M,M,M,M,M,M,M,0,0,M,M,0,2,0.5,10,2.8,1.3,0,0,0,0,0,M,M,0,0,M
NM,35.63,-106.05,US1NMSF0084,SANTA FE 6.3 SW,SANTA FE,6427,0,M,0,0,0,0,0,0,0,0,0,0,0,M,M,M,M,M,0,0,0,M,0,0,0,0,0,0
NM,35.6,-105.89,US1NMSF0062,SANTA FE 6.4 SE,SANTA FE,7483,0,0,0,M,0,0,0,0,0,M,M,0,M,M,M,M,M,M,M,0,0,M,0,M,0,0,M,0
NM,35.59,-106,US1NMSF0107,SANTA FE 6.6 SSW,SANTA FE,6552,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.5,5,2,M,M,M,M,M,M,M,M,M,M,M
NM,35.74,-106.07,US1NMSF0001,SANTA FE 7.7 WNW,SANTA FE,6510,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,3.5,0.1,1.5,0,0,0,0,0,0,0,0,0,0
NM,35.56,-105.96,US1NMSF0079,SANTA FE 8.5 S,SANTA FE,6629,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,4,2.5,2,0,0,0,0,0,0,0,0,0,0
NM,35.54,-105.93,US1NMSF0014,SANTA FE 9.6 S,SANTA FE,6770,0,0,0,0,0,0,0,0,0,0,0,0,0,2,T,4,3,M,0,0,0,0,0,0,0,0,0,0
NM,35.6,-105.93,USC00298088,SANTA FE SETON,SANTA FE,6998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,6.9,2.3,1,0,0,0,0,0,0,0,0,0,0
NM,35.08,-105.96,US1NMSF0055,STANLEY 4.9 SSE,SANTA FE,6246,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
NM,35.2,-106.07,US1NMSF0017,STANLEY 5.9 NW,SANTA FE,6435,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,1,T,0,0,0,0,0,0,0,0,0,0,0
NM,32.97,-107.37,US1NMSR0067,CABALLO 3.6 W,SIERRA,4400,0,0,M,0,M,0,0,0,0,M,M,0,0,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,32.9,-107.31,USC00291286,CABALLO DAM,SIERRA,4238,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,33.2,-107.2,US1NMSR0034,ELEPHANT BUTTE 1.4 NE,SIERRA,4508,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,M,M,0,0,0,0,0,0,0,0,0,0
NM,33.15,-107.18,USC00292848,ELEPHANT BUTTE DAM,SIERRA,4570,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,33.17,-106.97,US1NMSR0007,ENGLE 4.0 ESE,SIERRA,4884,0,0,0,0,0,0,0,0,0,0,0,0,0,M,M,0,M,M,0,0,0,0,0,0,0,0,0,0
NM,32.92,-107.57,US1NMSR0030,HILLSBORO 0.1 ESE,SIERRA,5265,0,0,0,0,0,0,0,0,0,0,0,0,0,T,6.5,M,0.1,T,0,0,0,0,0,0,0,0,0,0
NM,32.92,-107.57,US1NMSR0046,HILLSBORO 0.3 WSW,SIERRA,5272,0,0,0,0,0,0,0,0,0,0,0,0,0,T,5.5,2.5,T,0,T,0,0,0,0,0,0,0,0,0
NM,32.92,-107.58,US1NMSR0045,HILLSBORO 0.6 WSW,SIERRA,5295,M,M,0,0,0,0,0,0,0,0,0,0,0,M,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,32.92,-107.57,USC00294009,HILLSBORO,SIERRA,5266,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,1.1,0.1,T,0,0,0,0,0,0,0,0,0,0,0
NM,32.92,-107.71,US1NMSR0047,KINGSTON,SIERRA,6290,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,7.6,T,1.6,T,0,0,0,0,0,0,0,0,0,0
NM,33.24,-107.07,US1NMSR0055,LARSON,SIERRA,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,33.14,-107.24,US1NMSR0050,TRUTH OR CONSEQUENCES 0.5 ENE,SIERRA,4349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,M,0,0,0,0,0,0,0,0,0,0
NM,33.07,-107.05,US1NMSR0054,TRUTH OR CONSEQUENCES 12.0 ESE,SIERRA,4776,0,0,0,0,0,0,0,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0
NM,33.22,-107.04,US1NMSR0017,TRUTH OR CONSEQUENCES 13.2 ENE,SIERRA,4796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,33.12,-107.29,US1NMSR0053,TRUTH OR CONSEQUENCES 2.4 WSW,SIERRA,4257,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,M,M,M,M,M,M,M,M,M,M,M,M,M
NM,33.35,-107.65,US1NMSR0062,WINSTON 0.4 N,SIERRA,6189,M,0,0,M,M,M,M,M,M,0,M,M,M,M,M,M,M,M,M,M,M,M,0,M,M,M,M,M
NM,33.34,-107.64,US1NMSR0031,WINSTON 0.6 SSE,SIERRA,6180,0,0,0,0,M,0,0,0,0,0,0,0,0,0.5,M,M,M,2,M,0,M,0,0,0,0,0,0,0
NM,33.32,-107.66,US1NMSR0058,WINSTON 1.8 SSW,SIERRA,6156,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,M,0,M,M,0,0,0,0,0,0,0,0,0,0
NM,34.08,-107.62,USC00290640,AUGUSTINE 2E,SOCORRO,6998,0,0,0,0,0,0,0,0,0,0,0,0,0,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0
NM,34.42,-106.83,USC00290915,BERNARDO,SOCORRO,4734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,33.91,-106.35,USC00290983,BINGHAM 2 NE,SOCORRO,5549,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,34.52,-106.81,US1NMSC0066,BOSQUE 3.1 S,SOCORRO,4847,M,M,0,M,0,0,0,0,0,0,0,0,0,T,T,2.2,0,M,0,0,0,0,0,0,0,0,0,0
NM,33.8,-106.89,USC00291138,BOSQUE DEL APACHE,SOCORRO,4511,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.2,1,0,0.5,0,0,0,0,0,0,0,0,0,0
NM,34.26,-106.09,USC00293649,GRAN QUIVIRA NATL MON,SOCORRO,6598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0
NM,34.17,-106.9,US1NMSC0058,LEMITAR 0.7 NNE,SOCORRO,4638,0,M,0,0,0,0,0,0,0,0,0,0,M,M,M,M,M,M,M,0,M,0,M,0,0,0,0,M
NM,34.12,-107.24,US1NMSC0056,MAGDALENA 0.8 NW,SOCORRO,6556,M,M,M,M,M,M,M,M,M,M,M,M,M,2.5,M,M,M,1,M,M,M,M,M,M,M,M,M,M
NM,34.08,-107.22,US1NMSC0063,MAGDALENA 2.4 SSE,SOCORRO,7175,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.1,3.1,0.3,0.8,0,0,0,0,0,0,0,0,0,0
NM,34.34,-106.44,US1NMSC0031,MOUNTAINAIR 16.7 SW,SOCORRO,6267,M,0,0,M,0,0,0,0,0,0,0,0,M,0.7,1,2.2,2,0.3,0,0,0,0,0,0,0,0,0,0
NM,34.2,-106.92,US1NMSC0034,POLVADERA 0.5 S,SOCORRO,4666,0,0,0,M,M,0,0,M,0,0,0,0,0,M,M,M,0,M,0,0,M,0,0,0,0,M,M,0
NM,33.91,-106.87,US1NMSC0049,SAN ANTONIO 0.7 SSW,SOCORRO,4564,0,M,0,0,0,0,0,0,M,0,0,0,0,1,M,1.5,0,0.2,0,0,0,0,0,0,0,M,M,M
NM,33.87,-106.75,US1NMSC0046,SAN ANTONIO 7.4 ESE,SOCORRO,5064,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,M,M,M,M,M,M,M,M,M
NM,34.06,-106.9,US1NMSC0029,SOCORRO 0.4 NE,SOCORRO,4626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,M,0,0,0,0,0,0,0,0,0,0
NM,34.06,-106.88,US1NMSC0047,SOCORRO 1.3 E,SOCORRO,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.5,M,M,0,0,0,0,0,0,0,0,0,0
NM,34.07,-106.89,US1NMSC0061,SOCORRO 1.5 NE,SOCORRO,4597,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.4,1.4,M,0.6,M,M,M,M,M,M,M,M,M,M
NM,33.81,-106.75,US1NMSC0052,SOCORRO 19.2 SSE,SOCORRO,4914,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,M,M,M,M,M,M,M,M,M
NM,33.74,-106.79,US1NMSC0050,SOCORRO 22.7 SSE,SOCORRO,4828,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,0,0,0,M,M,M,M,M,M,M,M,M
NM,34.08,-106.88,US1NMSC0064,SOCORRO 2.3 NNE,SOCORRO,4607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,1.4,M,0.5,M,0,0,0,0,0,0,0,0,0
NM,33.97,-106.88,US1NMSC0054,SOCORRO 6.0 SSE,SOCORRO,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,M,M,M,M,M,M,M,M,M,M,M,M,M
NM,34.2,-106.92,US1NMSC0059,SOCORRO 9.9 N,SOCORRO,4659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,T,1,M,0.2,0,0,0,0,0,0,0,0,0,0
NM,33.92,-106.87,US1NMSC0014,SOCORRO 9.9 SSE,SOCORRO,4566,0,0,0,0,0,0,0,0,0,0,M,0,0,0.5,T,1.8,M,0.2,0,0,0,0,0,0,0,0,0,M
NM,36.52,-105.68,US1NMTS0047,ARROYO HONDO 1.5 S,TAOS,7122,0,0,0,T,0,0,0,0,0,0,0,0,0,2,0.6,0.5,5,0.5,0.3,0,T,0,0,0,0,0,0,0
NM,36.53,-105.63,US1NMTS0045,ARROYO HONDO 2.5 E,TAOS,7363,0,0,0,M,0,0,0,0,0,0,0,0,0,M,M,M,M,M,M,0,M,0,0,0,0,0,0,0
NM,36.51,-105.75,US1NMTS0001,ARROYO HONDO 4.8 WSW,TAOS,7026,0,0,0,0,0,0,0,0,0,0,0,T,0,1.3,0.1,0.5,3.5,0.8,T,0,0,0,0,0,0,0,0,0
NM,36.52,-105.54,US1NMTS0033,ARROYO SECO 1.4 E,TAOS,8003,0,0,0,T,0,0,0,0,0,0,0,0,T,4.8,0,0.5,8.8,0,0.2,0,M,0,0,M,0,M,0,0
NM,36.49,-105.6,US1NMTS0010,ARROYO SECO 2.3 SW,TAOS,7367,M,M,M,M,M,M,M,M,0,M,M,M,M,4,M,M,6,1,M,M,M,M,M,M,M,M,M,M
NM,36.74,-105.6,USC00291630,CERRO,TAOS,7648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,0,0,0,0,0,0,0,0,0,0
NM,36.11,-105.73,US1NMTS0056,CHAMISAL 4.7 SSE,TAOS,7837,0,0,0,T,0,0,0,0,0,M,0,0,0,5.7,M,1,M,6,M,0,M,M,0,M,0,0,0,0
NM,36.72,-105.6,US1NMTS0053,QUESTA 1.2 N,TAOS,7657,M,0,0,0,M,M,M,M,0,0,0,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M
NM,36.36,-105.65,US1NMTS0017,RANCHOS DE TAOS 2.4 W,TAOS,6869,0,0,0,M,0,0,0,0,0,0,0,0,T,3,0.8,0.3,4.8,0.9,T,0,0.2,0,0,0,0,0.3,0,0
NM,36.71,-105.42,USC00297323,RED RIVER,TAOS,8665,0,0,M,0.3,0,0,0,0,0,0,0,0,0,4.1,1,0,4.5,4,0,0,0.1,0,0,M,1.3,0,0,0
NM,36.36,-105.38,US1NMTS0025,TAOS 11.3 ESE,TAOS,8441,M,M,M,M,M,M,M,M,M,M,M,M,M,9,M,M,7.5,4.5,M,M,M,M,M,M,M,M,M,M
NM,36.39,-105.55,US1NMTS0027,TAOS 1.6 SE,TAOS,7203,0,0,0,T,0,0,0,0,0,0,0,0,0,3.5,1.8,0.9,5,2,0.5,0,0,0,0,0,0,0.5,0,0
NM,36.42,-105.92,US1NMTS0054,TAOS 19.1 W,TAOS,7545,0,0,0,M,0,0,0,M,M,M,M,M,0,M,M,M,M,M,M,0,0,0,0,M,0,M,0,0
NM,36.43,-105.62,US1NMTS0026,TAOS 3.2 WNW,TAOS,6972,0,0,0,M,0,0,0,0,0,0,0,0,M,M,M,0,M,M,M,0,M,0,0,0,0,M,0,0
NM,36.45,-105.61,US1NMTS0039,TAOS 3.8 NNW,TAOS,7101,M,M,M,M,M,M,M,M,M,M,M,M,M,3.5,M,M,M,M,M,M,M,M,M,0,M,M,M,M
NM,36.46,-105.61,US1NMTS0024,TAOS 4.3 NNW,TAOS,7171,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13
NM,34.99,-106.2,US1NMTR0005,EDGEWOOD 7.0 SSW,TORRANCE,6740,0,0,0,0,0,0,0,0,0,0,0,0,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0
NM,34.65,-105.48,US1NMTR0025,ENCINO 1.0 W,TORRANCE,6141,M,0,0,M,M,M,M,M,M,0,0,M,M,M,M,M,M,M,M,M,M,M,0,0,0,M,M,M
NM,34.82,-106.23,US1NMTR0024,ESTANCIA 10.6 WNW,TORRANCE,6732,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8,M,M,M,M,M,M,M,M,M,M,M,M,M
NM,34.73,-106.17,US1NMTR0018,ESTANCIA 6.4 WSW (#2),TORRANCE,6267,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,M,0,M,0,0,0,0,0,0,0,0,0,0
NM,34.73,-106.17,US1NMTR0016,ESTANCIA 6.4 WSW,TORRANCE,6294,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,M,0,M,0,0,0,0,0,0,0,0,0,0
NM,34.71,-106.17,US1NMTR0017,ESTANCIA 7.1 WSW,TORRANCE,6278,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,M,0,M,0,0,0,0,0,0,0,0,0,0
NM,34.85,-106.19,US1NMTR0020,ESTANCIA 9.4 NW,TORRANCE,6504,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,1.5,1.5,M,1.4,M,M,M,M,M,M,M,M,M,M
NM,34.99,-106.05,US1NMTR0032,MORIARTY 1.0 SSW,TORRANCE,6230,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,T,1,0,0,0,0,0,0,0,0,0,0
NM,35.01,-106.04,USC00295908,MORIARTY 1 NE,TORRANCE,6219,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0.7,0.8,T,2.6,T,0,0,0,0,0,0,0,0,0
NM,34.52,-106.24,US1NMTR0015,MOUNTAINAIR 0.3 SSW,TORRANCE,6538,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,M,M,0,0,0,0,0,0,0,0,0,0,0
NM,34.49,-106.3,US1NMTR0012,MOUNTAINAIR 4.2 WSW,TORRANCE,6387,0,0,0,M,0,0,0,0,0,0,0,0,0,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0
NM,34.53,-106.32,US1NMTR0013,MOUNTAINAIR 4.5 W,TORRANCE,6630,0,M,M,M,M,M,M,M,M,M,M,M,0,3,1.2,5,3,0.2,M,M,M,0,M,M,M,0,M,M
NM,34.48,-106.33,US1NMTR0010,MOUNTAINAIR 5.8 WSW,TORRANCE,6341,0,0,0,M,0,0,0,0,0,0,0,0,0,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0
NM,34.62,-106.31,USC00295968,MOUNTAINAIR 8NW,TORRANCE,6670,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,1,2,2.5,4.5,0,0,0,0,0,0,0,0,0,0
NM,34.52,-106.26,USC00295965,MOUNTAINAIR,TORRANCE,6518,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2,M,M,M,M,M,M,M,M,M,M,M,M,M
NM,34.62,-105.47,USC00296687,PEDERNAL 9 E,TORRANCE,6148,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,1.1,1.7,0.5,0.8,0,0,0,0,0,0,0,0,0,0
NM,35.87,-103.18,USC00290377,AMISTAD 5 SSW,UNION,4444,0,0,0,0,0,0,0,0,0,0,0,T,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,35.86,-103.27,US1NMUN0016,AMISTAD 7.7 SW,UNION,4685,0,0,0,0,0,0,0,0,0,0,0,M,0,M,0,0,0,0,0,0,0,M,0,0,0,0,0,0
NM,35.86,-103.28,US1NMUN0017,AMISTAD 8.5 WSW,UNION,4744,0,0,0,0,0,0,0,0,0,0,0,M,0.7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,36.74,-103.99,USC00291450,CAPULIN,UNION,6838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0
NM,36.46,-103.17,US1NMUN0015,CLAYTON 0.6 NNE,UNION,5066,0,0,0,0,0,0,0,0,0,0,0,M,3,0,2,0,0,M,0,0,0,0,0,0,0,0,0,0
NM,36.44,-103.17,US1NMUN0019,CLAYTON 0.6 SSE,UNION,5008,0,0,0,0,0,0,0,0,0,0,0,M,M,M,M,0,0,0,0,0,M,0,0,0,0,M,0,0
NM,36.45,-103.19,US1NMUN0022,CLAYTON 1.1 W,UNION,5065,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,3.8,T,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,36.28,-103.22,US1NMUN0025,CLAYTON 12.4 SSW,UNION,4890,0,0,0,0,0,0,0,0,0,0,0,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0
NM,36.65,-103.18,US1NMUN0010,CLAYTON 13.7 N,UNION,5075,0,0,0,0,0,0,0,0,0,0,0,M,M,M,0,0,0,M,0,0,0,0,0,0,0,0,0,0
NM,36.27,-103.31,US1NMUN0003,CLAYTON 14.6 SSW,UNION,5065,0,0,0,0,0,0,0,M,0,0,M,0,0.2,3.8,0,0,0,0,0,M,0,0,0,0,0,0,M,0
NM,36.25,-103.31,US1NMUN0011,CLAYTON 16.0 SSW,UNION,5040,0,M,0,0,0,0,0,0,0,0,0,1.1,0.5,2.5,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
NM,36.47,-103.14,US1NMUN0020,CLAYTON 2.3 ENE,UNION,4936,0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,0,0,M,0,0,0,0,0,0,0,0,0,0
NM,36.12,-103.61,US1NMUN0018,CLAYTON 32.9 SW,UNION,4997,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,T,0,0,0,0,0,0,0,0,0,0
NM,36.45,-103.15,USW00023051,CLAYTON MUNICIPAL AIR PARK,UNION,4959,0,0,0,0,0,0,0,0,0,0,T,0.7,3,3.3,0,0,T,0.8,0,0,0,0,0,0,0,0,0,0
NM,36.91,-103.75,US1NMUN0009,FOLSOM 10.5 ENE,UNION,5637,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
NM,36.63,-103.49,US1NMUN0014,GRENVILLE 7.2 ENE,UNION,5695,0,M,0,0,0,M,M,0,0,0,0,1,M,3,0,0,0,M,M,0,0,0,0,M,0,0,0,0
NM,36.3,-103.74,USC00296619,PASAMONTE,UNION,5648,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,34.67,-106.77,US1NMVL0026,BELEN 1.0 NNE,VALENCIA,4817,0,0,0,0,0,0,0,0,0,0,0,0,M,0,M,M,0,0,0,0,0,0,0,0,0,0,0,0
NM,34.65,-106.8,US1NMVL0048,BELEN 1.2 WSW,VALENCIA,4918,M,M,M,M,M,M,M,M,M,M,M,M,M,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M
NM,34.61,-106.78,US1NMVL0056,BELEN 3.2 S,VALENCIA,4798,0,0,0,0,0,0,0,0,0,0,0,0,0,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0
NM,34.59,-106.82,US1NMVL0042,BELEN 5.4 SSW,VALENCIA,5182,M,M,M,M,M,M,M,M,M,M,M,M,M,0.7,M,M,M,M,M,M,M,M,M,M,M,M,M,M
NM,34.57,-106.65,US1NMVL0025,BELEN 9.3 SE,VALENCIA,5072,0,0,0,0,0,0,0,0,0,0,0,0,0,M,T,2.1,T,M,0,0,0,0,0,M,0,0,0,0
